customer_id,recency,frequency,monetary,cluster,segment
C108891,88,9,805307.33,3,Loyal Customers
C108892,84,5,864926.86,1,At Risk
C108893,243,8,685190.16,3,Loyal Customers
C108894,7,8,1007347.02,3,Loyal Customers
C108895,194,4,683519.6300000001,1,At Risk
C108896,12,8,744508.01,3,Loyal Customers
C108897,77,11,614121.18,3,Loyal Customers
C108898,43,8,697113.72,3,Loyal Customers
C108899,235,9,946454.2400000001,3,Loyal Customers
C108900,96,11,975131.45,0,Champions
C108901,198,6,795713.64,3,Loyal Customers
C108902,43,4,235397.81,1,At Risk
C108903,246,4,263313.23,1,At Risk
C108904,146,10,862554.86,3,Loyal Customers
C108905,382,11,1196669.77,0,Champions
C108906,37,7,796775.96,3,Loyal Customers
C108907,38,15,1562694.97,0,Champions
C108908,138,8,458611.29,1,At Risk
C108909,205,6,357059.47,1,At Risk
C108910,46,7,421006.91000000003,1,At Risk
C108911,33,12,935551.49,0,Champions
C108912,105,10,947136.39,3,Loyal Customers
C108913,608,5,772965.59,2,New / Low Engagement
C108914,277,5,453031.26,2,New / Low Engagement
C108915,200,7,475299.80204000004,1,At Risk
C108916,15,12,881804.1299999999,0,Champions
C108917,22,4,429632.38,1,At Risk
C108918,35,13,1098641.05,0,Champions
C108919,43,3,208959.68999999997,1,At Risk
C108920,40,10,1258982.9300000002,0,Champions
C108921,68,5,378319.61,1,At Risk
C108922,29,11,1553069.75,0,Champions
C108923,311,5,410033.7,2,New / Low Engagement
C108924,42,8,1271946.41,3,Loyal Customers
C108925,177,6,470627.85,1,At Risk
C108926,244,8,945448.18,3,Loyal Customers
C108927,39,8,360078.65,1,At Risk
C108928,114,9,724263.24,3,Loyal Customers
C108929,92,10,1197180.08,0,Champions
C108930,342,5,869369.66,2,New / Low Engagement
C108931,327,4,189549.79,2,New / Low Engagement
C108932,311,6,271403.84,2,New / Low Engagement
C108933,4,11,677110.06,3,Loyal Customers
C108934,534,3,163905.53,2,New / Low Engagement
C108935,439,4,544157.34,2,New / Low Engagement
C108936,207,5,316693.94,1,At Risk
C108937,64,8,600556.78,3,Loyal Customers
C108938,170,3,573425.3,1,At Risk
C108939,47,4,319623.56,1,At Risk
C108940,488,2,121843.68,2,New / Low Engagement
C108941,24,7,640687.49,3,Loyal Customers
C108942,128,8,736864.62,3,Loyal Customers
C108943,94,8,503816.26,3,Loyal Customers
C108944,413,8,543490.625,2,New / Low Engagement
C108945,225,9,972519.06,3,Loyal Customers
C108946,196,6,342587.45,1,At Risk
C108947,34,8,1206512.99,3,Loyal Customers
C108948,9,4,423727.51,1,At Risk
C108949,514,3,342631.48,2,New / Low Engagement
C108950,2,5,504562.49999999994,1,At Risk
C108951,226,7,1231148.76,3,Loyal Customers
C108952,120,6,1073596.7,3,Loyal Customers
C108953,72,6,889167.53,3,Loyal Customers
C108954,278,7,1001830.96,3,Loyal Customers
C108955,57,9,1055527.26,3,Loyal Customers
C108956,262,6,896815.78,3,Loyal Customers
C108957,86,8,888745.44,3,Loyal Customers
C108958,17,8,871510.39,3,Loyal Customers
C108959,27,6,771254.89,3,Loyal Customers
C108960,121,7,832676.38,3,Loyal Customers
C108961,59,11,1613393.8199999998,0,Champions
C108962,309,6,718471.8600000001,2,New / Low Engagement
C108963,118,10,1032750.44,3,Loyal Customers
C108964,102,8,850375.21,3,Loyal Customers
C108965,404,6,721310.92,2,New / Low Engagement
C108966,86,6,589027.97,1,At Risk
C108967,33,10,956984.81,3,Loyal Customers
C108968,215,4,145850.45,1,At Risk
C108969,37,12,1055081.89,0,Champions
C108970,67,9,736063.0599999999,3,Loyal Customers
C108971,95,5,690615.28,1,At Risk
C108972,77,7,790577.87,3,Loyal Customers
C108973,39,9,1109828.79,3,Loyal Customers
C108974,122,7,591142.37,1,At Risk
C108975,89,11,1596233.4300000002,0,Champions
C108976,17,11,1041659.8,0,Champions
C108977,13,9,1283048.42,0,Champions
C108978,13,5,467870.38,1,At Risk
C108979,113,9,848698.64,3,Loyal Customers
C108980,72,8,377343.52999999997,1,At Risk
C108981,87,9,538695.66,3,Loyal Customers
C108982,5,11,785501.79,3,Loyal Customers
C108983,396,2,226877.13,2,New / Low Engagement
C108984,21,6,437219.41000000003,1,At Risk
C108985,52,11,1695565.83,0,Champions
C108986,90,6,320215.47,1,At Risk
C108987,133,9,699305.54,3,Loyal Customers
C108988,100,9,1249377.09,0,Champions
C108989,16,6,637789.28,1,At Risk
C108990,375,4,114568.09,2,New / Low Engagement
C108991,196,7,985543.52,3,Loyal Customers
C108992,31,8,1106080.67,3,Loyal Customers
C108993,160,6,733093.07,1,At Risk
C108994,38,8,1086032.8800000001,3,Loyal Customers
C108995,529,7,697521.204,2,New / Low Engagement
C108996,4,9,1030945.87,3,Loyal Customers
C108997,59,10,949616.9400000001,3,Loyal Customers
C108998,142,6,427988.5,1,At Risk
C108999,236,9,969773.4500000001,3,Loyal Customers
C109000,28,8,1202489.24,3,Loyal Customers
C109001,21,12,1063968.97,0,Champions
C109002,69,8,999678.88,3,Loyal Customers
C109003,87,12,1136342.33,0,Champions
C109004,10,12,1303680.81,0,Champions
C109005,91,10,1668879.977,0,Champions
C109006,178,8,789404.64,3,Loyal Customers
C109007,243,10,874719.72,3,Loyal Customers
C109008,247,3,512739.49,1,At Risk
C109009,171,6,768411.67,1,At Risk
C109010,78,9,781505.71,3,Loyal Customers
C109011,48,5,269781.07,1,At Risk
C109012,126,5,821108.3200000001,1,At Risk
C109013,224,7,592190.86,1,At Risk
C109014,146,10,782573.72,3,Loyal Customers
C109015,74,10,1259805.77,0,Champions
C109016,134,10,1209943.75,0,Champions
C109017,102,7,701417.7424999999,3,Loyal Customers
C109018,137,12,1014311.3,0,Champions
C109019,3,6,421485.33,1,At Risk
C109020,175,10,1457035.17,0,Champions
C109021,403,9,1265402.79,3,Loyal Customers
C109022,39,5,338484.36,1,At Risk
C109023,101,4,466673.95999999996,1,At Risk
C109024,64,8,1138782.34,3,Loyal Customers
C109025,466,3,453996.56,2,New / Low Engagement
C109026,419,5,320943.70999999996,2,New / Low Engagement
C109027,10,9,882629.4199999999,3,Loyal Customers
C109028,107,3,451951.67,1,At Risk
C109029,151,6,1023255.96,3,Loyal Customers
C109030,571,4,357714.2,2,New / Low Engagement
C109031,13,6,727660.38,1,At Risk
C109032,39,9,1559306.84,0,Champions
C109033,238,5,604584.78,1,At Risk
C109034,575,2,294903.58,2,New / Low Engagement
C109035,9,3,206326.06999999998,1,At Risk
C109036,333,8,877830.64,3,Loyal Customers
C109037,52,8,838753.21,3,Loyal Customers
C109038,155,10,754034.34,3,Loyal Customers
C109039,113,9,1035522.09,3,Loyal Customers
C109040,214,6,725062.09,1,At Risk
C109041,119,11,1407310.53,0,Champions
C109042,87,5,997468.3200000001,3,Loyal Customers
C109043,145,6,907579.75,3,Loyal Customers
C109044,49,15,1873091.44,0,Champions
C109045,130,5,620694.74,1,At Risk
C109046,92,8,391971.51999999996,1,At Risk
C109047,427,4,184612.84999999998,2,New / Low Engagement
C109048,27,7,947616.15855,3,Loyal Customers
C109049,285,8,892078.95,3,Loyal Customers
C109050,11,10,1409684.42,0,Champions
C109051,221,8,892820.76,3,Loyal Customers
C109052,79,3,286849.24,1,At Risk
C109053,56,6,1025029.7400000001,3,Loyal Customers
C109054,133,13,1264947.51,0,Champions
C109055,147,4,416002.27,1,At Risk
C109056,532,9,895752.35,2,New / Low Engagement
C109057,664,4,201339.12,2,New / Low Engagement
C109058,6,6,815749.73,3,Loyal Customers
C109059,147,3,199841.91,1,At Risk
C109060,41,11,1116119.57,0,Champions
C109061,52,5,679965.26,1,At Risk
C109062,240,8,882328.42,3,Loyal Customers
C109063,8,8,799771.774,3,Loyal Customers
C109064,93,9,717756.79,3,Loyal Customers
C109065,54,10,966295.87,3,Loyal Customers
C109066,81,10,1080355.32,0,Champions
C109067,42,5,518675.01,1,At Risk
C109068,157,8,576534.09,3,Loyal Customers
C109069,21,12,1101447.17,0,Champions
C109070,110,10,700874.16,3,Loyal Customers
C109071,145,6,554427.34,1,At Risk
C109072,25,5,511358.43000000005,1,At Risk
C109073,154,10,1082969.4600000002,3,Loyal Customers
C109074,327,8,739043.38,2,New / Low Engagement
C109075,20,5,419649.76999999996,1,At Risk
C109076,686,9,1100815.5799999998,2,New / Low Engagement
C109077,137,9,1036113.86,3,Loyal Customers
C109078,149,9,976980.06,3,Loyal Customers
C109079,253,4,255924.54,1,At Risk
C109080,72,6,524308.77,1,At Risk
C109081,45,6,545744.07,1,At Risk
C109082,49,6,698225.75,1,At Risk
C109083,82,9,785715.58,3,Loyal Customers
C109084,100,6,401116.38,1,At Risk
C109085,55,8,444550.23,1,At Risk
C109086,163,5,538912.6699999999,1,At Risk
C109087,6,8,1092285.33,3,Loyal Customers
C109088,24,8,853617.4099999999,3,Loyal Customers
C109089,152,9,1308393.95,0,Champions
C109090,224,9,1510672.26,0,Champions
C109091,68,8,826224.72,3,Loyal Customers
C109092,32,5,470874.48,1,At Risk
C109093,196,5,464968.72000000003,1,At Risk
C109094,29,10,641613.99,3,Loyal Customers
C109095,34,7,792481.75,3,Loyal Customers
C109096,5,6,693502.21,1,At Risk
C109097,26,9,1427505.91,0,Champions
C109098,244,2,98805.14,1,At Risk
C109099,44,10,1289400.2695,0,Champions
C109100,169,6,725048.4199999999,1,At Risk
C109101,492,2,589962.47,2,New / Low Engagement
C109102,65,7,676712.94,3,Loyal Customers
C109103,84,8,562246.04,3,Loyal Customers
C109104,20,9,609107.94,3,Loyal Customers
C109105,174,8,823382.5,3,Loyal Customers
C109106,225,8,888581.41,3,Loyal Customers
C109107,47,7,736468.63,3,Loyal Customers
C109108,37,12,1719486.1,0,Champions
C109109,44,13,1441671.966,0,Champions
C109110,4,12,1631244.5,0,Champions
C109111,190,5,595970.82,1,At Risk
C109112,360,5,609252.53,2,New / Low Engagement
C109113,17,10,861581.04,3,Loyal Customers
C109114,40,7,1171655.01,3,Loyal Customers
C109115,126,8,736032.84,3,Loyal Customers
C109116,40,13,1572647.75,0,Champions
C109117,359,6,716345.6,2,New / Low Engagement
C109118,74,6,863548.8800000001,3,Loyal Customers
C109119,88,9,512297.42,3,Loyal Customers
C109120,158,6,658163.1,1,At Risk
C109121,193,7,697438.8,3,Loyal Customers
C109122,131,5,481227.16000000003,1,At Risk
C109123,14,11,1336891.562,0,Champions
C109124,22,12,1411400.17,0,Champions
C109125,241,16,1695764.41,0,Champions
C109126,199,4,73316.06,1,At Risk
C109127,229,10,1011828.61,3,Loyal Customers
C109128,261,4,127327.06999999999,1,At Risk
C109129,92,10,937485.92,3,Loyal Customers
C109130,106,6,1079481.57,3,Loyal Customers
C109131,194,7,990479.3400000001,3,Loyal Customers
C109132,52,11,1430349.3,0,Champions
C109133,131,7,659014.42,3,Loyal Customers
C109134,84,8,770094.84,3,Loyal Customers
C109135,181,5,646125.12,1,At Risk
C109136,137,6,389282.9,1,At Risk
C109137,205,11,1433967.52,0,Champions
C109138,164,4,414232.20999999996,1,At Risk
C109139,138,10,1202637.87,0,Champions
C109140,30,6,599489.76,1,At Risk
C109141,22,6,967563.64,3,Loyal Customers
C109142,73,6,712404.01,1,At Risk
C109143,87,9,1136885.59,3,Loyal Customers
C109144,22,3,357181.69,1,At Risk
C109145,166,6,620799.53,1,At Risk
C109146,5,8,845710.8500000001,3,Loyal Customers
C109147,59,7,497913.41000000003,1,At Risk
C109148,146,5,893859.54,1,At Risk
C109149,2,9,1380220.87,0,Champions
C109150,111,10,777738.62,3,Loyal Customers
C109151,39,7,528641.24,1,At Risk
C109152,210,5,661336.21,1,At Risk
C109153,24,11,894660.91,3,Loyal Customers
C109154,121,7,763816.39,3,Loyal Customers
C109155,157,6,584216.34,1,At Risk
C109156,249,7,778415.3300000001,3,Loyal Customers
C109157,6,7,740753.21,3,Loyal Customers
C109158,88,5,495425.86,1,At Risk
C109159,166,5,383148.26,1,At Risk
C109160,163,11,2023556.03,0,Champions
C109161,1,6,391730.11,1,At Risk
C109162,56,9,630118.8975,3,Loyal Customers
C109163,284,7,744661.9600000001,3,Loyal Customers
C109164,137,6,471536.60000000003,1,At Risk
C109165,312,8,978071.76,3,Loyal Customers
C109166,136,4,376475.92,1,At Risk
C109167,103,3,290231.31,1,At Risk
C109168,73,8,970093.1900000001,3,Loyal Customers
C109169,110,8,587705.63,3,Loyal Customers
C109170,87,10,1066862.552,3,Loyal Customers
C109171,147,10,1265099.37,0,Champions
C109172,589,6,704712.25,2,New / Low Engagement
C109173,284,7,1038794.51,3,Loyal Customers
C109174,198,8,893793.8200000001,3,Loyal Customers
C109175,77,8,633935.91,3,Loyal Customers
C109176,185,7,948107.6900000001,3,Loyal Customers
C109177,20,10,1108814.74,0,Champions
C109178,58,11,947703.39,0,Champions
C109179,408,6,386149.88,2,New / Low Engagement
C109180,86,11,1574631.64,0,Champions
C109181,313,5,402638.83999999997,2,New / Low Engagement
C109182,210,4,633119.9299999999,1,At Risk
C109183,50,15,1795010.07,0,Champions
C109184,147,7,811450.46,3,Loyal Customers
C109185,145,11,1116362.96,0,Champions
C109186,246,7,676619.4199999999,3,Loyal Customers
C109187,46,2,137850.41,1,At Risk
C109188,361,3,241950.44,2,New / Low Engagement
C109189,26,6,742522.3400000001,1,At Risk
C109190,110,8,882159.18,3,Loyal Customers
C109191,38,7,771116.5,3,Loyal Customers
C109192,191,5,263895.79,1,At Risk
C109193,168,5,152148.53,1,At Risk
C109194,10,5,565659.62,1,At Risk
C109195,121,8,1137645.5999999999,3,Loyal Customers
C109196,231,7,765901.77,3,Loyal Customers
C109197,870,1,71697.48,2,New / Low Engagement
C109198,259,10,1049761.96,3,Loyal Customers
C109199,5,5,453032.25,1,At Risk
C109200,538,3,367928.27,2,New / Low Engagement
C109201,317,10,1289048.07,0,Champions
C109202,663,2,215534.66999999998,2,New / Low Engagement
C109203,93,2,81947.53,1,At Risk
C109204,21,7,513997.63,1,At Risk
C109205,26,12,1509336.01,0,Champions
C109206,43,8,1282047.4100000001,3,Loyal Customers
C109207,94,10,625003.56,3,Loyal Customers
C109208,32,12,1239802.19,0,Champions
C109209,667,5,308301.05,2,New / Low Engagement
C109210,335,5,521794.19,2,New / Low Engagement
C109211,40,6,916967.4700000001,3,Loyal Customers
C109212,62,8,1075193.83,3,Loyal Customers
C109213,122,10,1307949.49,0,Champions
C109214,619,4,267902.81,2,New / Low Engagement
C109215,106,10,1206443.96,0,Champions
C109216,1,8,1117250.15,3,Loyal Customers
C109217,301,7,723749.73,2,New / Low Engagement
C109218,147,8,802545.87,3,Loyal Customers
C109219,55,8,964950.02,3,Loyal Customers
C109220,235,4,456662.76,1,At Risk
C109221,63,3,273612.96,1,At Risk
C109222,292,10,972925.3600000001,3,Loyal Customers
C109223,182,8,410198.88,1,At Risk
C109224,173,7,635087.53,1,At Risk
C109225,13,8,834544.49,3,Loyal Customers
C109226,140,8,1058417.02,3,Loyal Customers
C109227,8,7,688142.65,3,Loyal Customers
C109228,304,5,302086.18,2,New / Low Engagement
C109229,1,5,466575.1,1,At Risk
C109230,190,11,1118087.55,0,Champions
C109231,13,5,576025.37,1,At Risk
C109232,9,9,1126160.05,3,Loyal Customers
C109233,45,5,420744.93,1,At Risk
C109234,60,5,290393.99,1,At Risk
C109235,216,7,388564.27999999997,1,At Risk
C109236,360,3,401036.81,2,New / Low Engagement
C109237,158,5,851303.09,1,At Risk
C109238,16,7,848820.1900000001,3,Loyal Customers
C109239,372,5,585133.63,2,New / Low Engagement
C109240,109,13,1522257.014,0,Champions
C109241,253,6,584014.04,1,At Risk
C109242,59,6,184948.59,1,At Risk
C109243,221,9,1033272.12,3,Loyal Customers
C109244,262,7,1001352.0,3,Loyal Customers
C109245,81,9,823960.95,3,Loyal Customers
C109246,239,5,741312.71,1,At Risk
C109247,52,9,1038729.57,3,Loyal Customers
C109248,47,8,1011105.6,3,Loyal Customers
C109249,361,11,1053448.62,0,Champions
C109250,31,11,794228.94,3,Loyal Customers
C109251,27,9,1016548.985,3,Loyal Customers
C109252,103,9,1006754.0800000001,3,Loyal Customers
C109253,21,6,524792.05,1,At Risk
C109254,287,3,379675.69999999995,2,New / Low Engagement
C109255,81,8,1050971.66,3,Loyal Customers
C109256,194,9,913476.038,3,Loyal Customers
C109257,272,9,933098.09,3,Loyal Customers
C109258,73,10,1332504.3900000001,0,Champions
C109259,62,8,631860.25,3,Loyal Customers
C109260,171,11,875950.8099999999,3,Loyal Customers
C109261,439,10,1391093.96,0,Champions
C109262,228,6,828969.71,3,Loyal Customers
C109263,169,8,936728.98,3,Loyal Customers
C109264,601,7,1495664.39,2,New / Low Engagement
C109265,106,7,608997.98,1,At Risk
C109266,70,7,931022.47,3,Loyal Customers
C109267,335,5,686444.75,2,New / Low Engagement
C109268,274,5,677715.25,2,New / Low Engagement
C109269,192,5,388327.24,1,At Risk
C109270,41,11,1011515.49,0,Champions
C109271,91,7,553152.46,1,At Risk
C109272,205,9,1115013.18,3,Loyal Customers
C109273,127,6,583600.53,1,At Risk
C109274,51,8,966788.89,3,Loyal Customers
C109275,754,5,970968.6199999999,2,New / Low Engagement
C109276,45,5,316429.05,1,At Risk
C109277,189,4,143090.41999999998,1,At Risk
C109278,63,14,878341.08,0,Champions
C109279,86,7,1205146.0999999999,3,Loyal Customers
C109280,2,10,523361.30199999997,3,Loyal Customers
C109281,45,5,566301.38,1,At Risk
C109282,69,12,883225.01,0,Champions
C109283,55,13,1150187.626,0,Champions
C109284,102,9,879246.1,3,Loyal Customers
C109285,69,11,1227183.47,0,Champions
C109286,3,10,893862.0599999999,3,Loyal Customers
C109287,58,7,679670.5,3,Loyal Customers
C109288,53,10,1087793.9225,0,Champions
C109289,32,14,2049884.7,0,Champions
C109290,73,10,1737184.66,0,Champions
C109291,19,10,835205.0499999999,3,Loyal Customers
C109292,305,8,527946.51,2,New / Low Engagement
C109293,41,3,218901.96,1,At Risk
C109294,29,8,554699.876,3,Loyal Customers
C109295,143,5,581826.97,1,At Risk
C109296,200,9,838486.51,3,Loyal Customers
C109297,151,11,1102377.43,0,Champions
C109298,168,6,704789.4,1,At Risk
C109299,254,10,715044.72,3,Loyal Customers
C109300,144,5,719390.16,1,At Risk
C109301,66,9,1151966.83,3,Loyal Customers
C109302,95,6,503942.08999999997,1,At Risk
C109303,151,5,643831.51,1,At Risk
C109304,197,12,1276633.71,0,Champions
C109305,72,8,687392.86,3,Loyal Customers
C109306,503,4,500410.74,2,New / Low Engagement
C109307,72,7,675360.01,3,Loyal Customers
C109308,33,7,1000569.75,3,Loyal Customers
C109309,15,7,553804.15,1,At Risk
C109310,96,6,1072327.8900000001,3,Loyal Customers
C109311,10,8,634471.45,3,Loyal Customers
C109312,36,6,935474.8400000001,3,Loyal Customers
C109313,15,7,430212.58999999997,1,At Risk
C109314,565,6,603624.81,2,New / Low Engagement
C109315,37,8,639571.42,3,Loyal Customers
C109316,97,14,1102183.6725,0,Champions
C109317,343,6,621611.01,2,New / Low Engagement
C109318,2,10,933524.3200000001,3,Loyal Customers
C109319,285,6,359267.246,2,New / Low Engagement
C109320,432,6,733132.8,2,New / Low Engagement
C109321,37,7,630974.84,3,Loyal Customers
C109322,104,8,803963.86,3,Loyal Customers
C109323,24,9,1300932.655,0,Champions
C109324,21,14,1622174.04,0,Champions
C109325,462,2,50165.619999999995,2,New / Low Engagement
C109326,353,4,354732.73,2,New / Low Engagement
C109327,107,7,309710.88,1,At Risk
C109328,84,7,1196831.25,3,Loyal Customers
C109329,89,7,292716.88,1,At Risk
C109330,12,7,868413.29,3,Loyal Customers
C109331,47,8,1051592.7,3,Loyal Customers
C109332,31,5,571498.85,1,At Risk
C109333,98,10,739652.59,3,Loyal Customers
C109334,6,4,199487.0,1,At Risk
C109335,132,6,431238.07,1,At Risk
C109336,19,7,770415.71,3,Loyal Customers
C109337,121,8,626301.19,3,Loyal Customers
C109338,57,7,1041224.52,3,Loyal Customers
C109339,78,9,999056.8,3,Loyal Customers
C109340,64,12,1369093.02,0,Champions
C109341,255,5,780176.7200000001,1,At Risk
C109342,713,1,788.17,2,New / Low Engagement
C109343,408,3,363836.74,2,New / Low Engagement
C109344,153,5,514468.39,1,At Risk
C109345,173,12,1356547.844,0,Champions
C109346,55,8,825869.31,3,Loyal Customers
C109347,40,7,688139.78,3,Loyal Customers
C109348,78,10,974408.34,3,Loyal Customers
C109349,205,6,585146.28,1,At Risk
C109350,247,5,464653.26,1,At Risk
C109351,54,5,546527.12,1,At Risk
C109352,26,12,822113.22,0,Champions
C109353,237,5,109841.31,1,At Risk
C109354,219,6,395715.5,1,At Risk
C109355,127,9,934019.23,3,Loyal Customers
C109356,73,7,603645.436,1,At Risk
C109357,112,5,541172.55,1,At Risk
C109358,231,3,455198.29,1,At Risk
C109359,176,4,621428.04,1,At Risk
C109360,337,4,145260.01,2,New / Low Engagement
C109361,103,8,769956.69,3,Loyal Customers
C109362,21,11,996537.1,0,Champions
C109363,132,12,821238.15,3,Loyal Customers
C109364,93,12,1381511.88,0,Champions
C109365,139,13,1169063.738,0,Champions
C109366,20,14,1550374.19,0,Champions
C109367,177,8,758550.708,3,Loyal Customers
C109368,240,5,514130.472,1,At Risk
C109369,86,15,1739910.37,0,Champions
C109370,34,8,669106.4299999999,3,Loyal Customers
C109371,38,10,1464597.82,0,Champions
C109372,150,6,754122.65,1,At Risk
C109373,9,5,205945.27000000002,1,At Risk
C109374,36,10,771541.11,3,Loyal Customers
C109375,200,8,633070.9099999999,3,Loyal Customers
C109376,78,9,1012265.943,3,Loyal Customers
C109377,42,13,1880986.8800000001,0,Champions
